,Nom,Infos,Prix,Date
71,Gainward GeForce RTX 4070 SUPER Ghost OC,12 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4070 SUPER),699€95,2024-10-25
72,Gainward GeForce RTX 4070 Ti SUPER Panther OC,16 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4070 Ti SUPER),949€95,2024-10-25
73,Gainward GeForce RTX 4070 Ti SUPER Phoenix,16 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4070 Ti SUPER),949€95,2024-10-25
74,Gainward GeForce RTX 4070 Ti SUPER Phoenix Golden Sample,16 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4070 Ti SUPER),979€95,2024-10-25
75,Gainward GeForce RTX 4070 Ti SUPER Python III OC,16 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4070 Ti SUPER),939€95,2024-10-25
76,Gainward GeForce RTX 4080 SUPER Panther OC,16 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4080 SUPER),1 149€95,2024-10-25
77,Gainward GeForce RTX 4080 SUPER Python III OC,16 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4080 SUPER),1 149€95,2024-10-25
78,Gigabyte GeForce RTX 3050 OC Low Profile 6G,6 Go GDDR6 - Dual HDMI/ Dual DisplayPort - PCI Express (NVIDIA GeForce RTX 3050),229€95,2024-10-25
79,Gigabyte GeForce RTX 3050 WINDFORCE OC 6G,6 Go GDDR6 - Dual HDMI/ Dual DisplayPort - PCI Express (NVIDIA GeForce RTX 3050),209€95,2024-10-25
80,Gigabyte GeForce RTX 3060 GAMING OC 12G (rev 2.0) (LHR),12 Go GDDR6 - Dual HDMI/Dual DisplayPort - PCI Express (NVIDIA GeForce RTX 3060),339€95,2024-10-25
81,Gigabyte GeForce RTX 4060 AERO OC 8G,8 Go GDDR6 - Dual HDMI/Dual DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4060),389€95,2024-10-25
82,Gigabyte GeForce RTX 4060 EAGLE OC 8G,8 Go GDDR6 - Dual HDMI/Dual DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4060),339€95,2024-10-25
83,Gigabyte GeForce RTX 4060 GAMING OC 8G,8 Go GDDR6 - Dual HDMI/Dual DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4060),369€95,2024-10-25
84,Gigabyte GeForce RTX 4060 Ti AERO OC 8G,8 Go GDDR6 - Dual HDMI/Dual DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4060 Ti),499€95,2024-10-25
85,Gigabyte GeForce RTX 4060 Ti EAGLE OC 8G,8 Go GDDR6 - Dual HDMI/Dual DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4060 Ti),479€95,2024-10-25
86,Gigabyte GeForce RTX 4060 Ti GAMING OC 8G,8 Go GDDR6 - Dual HDMI/Dual DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4060 Ti),469€95,2024-10-25
87,Gigabyte GeForce RTX 4060 Ti WINDFORCE OC 16G,16 Go GDDR6 - Dual HDMI/Dual DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4060 Ti),499€95,2024-10-25
88,Gigabyte GeForce RTX 4060 WINDFORCE OC 8G,8 Go GDDR6 - Dual HDMI/Dual DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4060),349€95,2024-10-25
89,Gigabyte GeForce RTX 4070 Ti SUPER AI TOP 16G,16 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4070 Ti SUPER),1 099€95,2024-10-25
90,Gigabyte GeForce RTX 4070 Ti SUPER EAGLE OC 16G,16 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4070 Ti SUPER),999€95,2024-10-25
91,Gigabyte GeForce RTX 4070 Ti SUPER EAGLE OC ICE 16G,16 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4070 Ti SUPER),999€95,2024-10-25
92,Gigabyte GeForce RTX 4070 Ti SUPER GAMING OC 16G,16 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4070 Ti SUPER),999€95,2024-10-25
93,Gigabyte GeForce RTX 4070 Ti SUPER WINDFORCE MAX OC 16G,16 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4070 Ti SUPER),949€95,2024-10-25
94,Gigabyte GeForce RTX 4070 WINDFORCE 2X OC 12G V2,12 Go GDDR6 - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4070),599€95,2024-10-25
95,Gigabyte GeForce RTX 4070 WINDFORCE OC 12G V2,12 Go GDDR6 - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4070),619€95,2024-10-25
96,Gigabyte GeForce RTX 4080 SUPER AERO OC 16G,16 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4080 SUPER),1 249€95,2024-10-25
97,Gigabyte GeForce RTX 4080 SUPER GAMING OC 16G,16 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4080 SUPER),1 229€95,2024-10-25
98,Gigabyte GeForce RTX 4080 SUPER WINDFORCE OC V2 16G,16 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4080 SUPER),1 199€00,2024-10-25
99,Gigabyte GT 1030 Low Profile D4 2G,2 Go GDDR4 - HDMI/DVI - PCI Express (NVIDIA GeForce GT 1030),89€95,2024-10-25
100,Gigabyte GT 1030 OC 2G,2048 Mo HDMI/DVI - PCI Express (NVIDIA GeForce avec CUDA GT 1030),99€95,2024-10-25
101,Gigabyte Radeon RX 6400 D6 Low Profile 4G,4 Go GDDR6 - HDMI/DisplayPort - PCI Express (AMD Radeon RX 6400),189€95,2024-10-25
102,Gigabyte Radeon RX 6500 XT EAGLE 4G,4 Go GDDR6 - HDMI/DisplayPort - PCI Express (AMD Radeon RX 6500 XT),219€95,2024-10-25
103,Gigabyte Radeon RX 6600 EAGLE 8G,8 Go GDDR6 - Dual HDMI/Dual DisplayPort - PCI Express (AMD Radeon RX 6600),249€95,2024-10-25
104,Gigabyte Radeon RX 7600 GAMING OC 8G,8 Go GDDR6 - Dual HDMI/Dual DisplayPort - PCI Express (AMD Radeon RX 7600),299€95,2024-10-25
105,Gigabyte Radeon RX 7600 XT GAMING OC 16G,16 Go GDDR6 - Dual HDMI/Dual DisplayPort - PCI Express (AMD Radeon RX 7600 XT),369€95,2024-10-25
106,Gigabyte Radeon RX 7700 XT GAMING OC 12G,12 Go GDDR6 - Dual HDMI/Dual DisplayPort - PCI Express (AMD Radeon RX 7700 XT),459€95,2024-10-25
107,Gigabyte Radeon RX 7800 XT GAMING OC 16G,16 Go GDDR6 - Dual HDMI/Dual DisplayPort - PCI Express (AMD Radeon RX 7800 XT),549€95,2024-10-25
108,Gigabyte Radeon RX 7800 XT GAMING OC Bundle The Force,16 Go GDDR6 - Dual HDMI/Dual DisplayPort - PCI Express (AMD Radeon RX 7800 XT) + Sabre connecté LED RGB - lame 36 pouces,599€95,2024-10-25
109,Gigabyte Radeon RX 7900 XT GAMING OC 20G,20 Go GDDR6 - Dual HDMI/Dual DisplayPort - PCI Express (AMD Radeon RX 7900 XT),769€95,2024-10-25
110,Gigabyte Radeon RX 7900 XTX GAMING OC 24G,24 Go GDDR6 - Dual HDMI/Dual DisplayPort - PCI Express (AMD Radeon RX 7900 XTX),1 029€95,2024-10-25
111,Gigabyte AORUS GeForce RTX 4090 AERO OC 24G,24 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4090),2 349€95,2024-10-25
112,Gigabyte GeForce RTX 4070 SUPER EAGLE OC 12G,12 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4070 SUPER),749€95,2024-10-25
113,Gigabyte GeForce RTX 4070 SUPER GAMING OC 12G,12 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4070 SUPER),749€95,2024-10-25
114,Gigabyte GeForce RTX 4070 SUPER WINDFORCE OC 12G,12 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4070 SUPER),699€95,2024-10-25
115,Gigabyte GeForce RTX 4070 Ti SUPER WINDFORCE OC 16G,16 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4070 Ti SUPER),979€95,2024-10-25
116,Gigabyte GeForce RTX 4090 GAMING OC 24G,24 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4090),2 299€95,2024-10-25
117,Gigabyte GeForce RTX 4090 WINDFORCE 24G,24 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4090),2 249€95,2024-10-25
118,Gigabyte AORUS GeForce RTX 4070 SUPER MASTER 12G,12 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4070 SUPER),819€95,2024-10-25
119,Gigabyte AORUS GeForce RTX 4080 SUPER MASTER 16G,16 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4080 SUPER),1 399€95,2024-10-25
120,Gigabyte AORUS Radeon RX 6400 EAGLE 4G,4 Go GDDR6 - HDMI/DisplayPort - PCI Express (AMD Radeon RX 6400),189€95,2024-10-25
121,Gigabyte GeForce RTX 4060 EAGLE OC ICE 8G,8 Go GDDR6 - Dual HDMI/Dual DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4060),369€95,2024-10-25
122,Gigabyte GeForce RTX 4060 Ti WINDFORCE OC 8G,8 Go GDDR6 - Dual HDMI/Dual DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4060 Ti),429€95,2024-10-25
123,Gigabyte GeForce RTX 4070 SUPER AERO OC 12G,12 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4070 SUPER),779€95,2024-10-25
124,Gigabyte GeForce RTX 4070 SUPER EAGLE OC ICE 12G,12 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4070 SUPER),739€95,2024-10-25
125,Gigabyte GeForce RTX 4070 Ti SUPER AERO OC 16G,16 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4070 Ti SUPER),1 059€95,2024-10-25
126,Intel Arc A770 Graphics,16 Go GDDR6 - HDMI/Tri DisplayPort - PCI Express (Intel Arc A770),459€95,2024-10-25
127,KFA2 GeForce RTX 3050 6GB EX,6 Go GDDR6 - HDMI/Tri DisplayPort - PCI Express (NVIDIA GeForce RTX 3050),199€95,2024-10-25
128,KFA2 GeForce RTX 4060 2X V2 (1-Click OC),8 Go GDDR6 - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4060),314€95,2024-10-25
129,KFA2 GeForce RTX 4060 EX 2X (1-Click OC),8 Go GDDR6 - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4060),344€95,2024-10-25
130,KFA2 GeForce RTX 4060 Ti 8 GB EX (1-Click OC),8 Go GDDR6 - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4060 Ti),459€95,2024-10-25
131,KFA2 GeForce RTX 4060 Ti 8GB EX White (1-Click OC),8 Go GDDR6 - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4060 Ti),489€95,2024-10-25
132,KFA2 GeForce RTX 4060 Ti 8GB OC (1-Click OC),8 Go GDDR6 - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4060 Ti),419€95,2024-10-25
133,KFA2 GeForce RTX 4070 SUPER 1-Click OC 2X V2,12 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4070 SUPER),699€95,2024-10-25
134,KFA2 GeForce RTX 4070 Ti SUPER EX Gamer (1-Click OC),16 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4070 Ti SUPER),999€95,2024-10-25
135,KFA2 GeForce RTX 4070 Ti SUPER EX Gamer White (1-Click OC),16 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4070 Ti SUPER),999€95,2024-10-25
136,KFA2 GeForce RTX 4080 SUPER SG (1-Click OC),16 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4080 SUPER),1 249€95,2024-10-25
137,KFA2 GeForce RTX 4080 SUPER ST (1-Click OC),16 Go GDDR6X - HDMI/Tri DisplayPort - DLSS 3 - PCI Express (NVIDIA GeForce RTX 4080 SUPER),1 219€95,2024-10-25
138,MSI GeForce GT 1030 2GHD4 LP OC,2 Go DDR4 - HDMI/DisplayPort - PCI Express (NVIDIA GeForce GT 1030) Low Profile,82€95,2024-10-25
139,MSI GeForce GT 710 2GD3H LP,2 Go HDMI/DVI - PCI Express (NVIDIA GeForce avec CUDA GT 710),54€95,2024-10-25
